cust_id_in,cust_id_out,trx_amount,trx_bankid,trx_clearinnum,trx_country,trx_date,trx_id,trx_type
238,233,679.8723136437437,3775478,7359,ESTONIA,2001-02-13,3627,INTERNATIONAL
439,215,563.3453738639421,3733911,6898,FINLAND,1996-09-22,3628,INTERNATIONAL
43,427,123.2439330100674,5938475,5473,RUSSIA,1984-10-31,3629,INTERNATIONAL
375,220,2211.47452806159,9705389,3790,UK,2003-05-12,3630,ATM
443,171,2852.3634473142174,7666005,1827,UK,2016-02-20,3631,DOMESTIC
410,432,168.29656570018452,2032080,7797,ROMANIA,2017-05-19,3632,INTERNATIONAL
225,424,2707.198566598805,7580283,3149,NORWAY,1985-12-19,3633,SWISH
464,266,252.55904892434523,2746109,3811,LATVIA,1990-06-06,3634,ATM
264,30,674.6602162562436,34448,9418,LATVIA,2015-08-08,3635,DOMESTIC
241,114,20.66576817000117,5133453,8658,FINLAND,1988-11-16,3636,INTERNATIONAL
177,191,151.86658297589267,6243593,7596,FINLAND,2014-11-30,3637,DOMESTIC
464,73,1122.971785648545,3109013,2835,UK,1980-11-07,3638,INTERNATIONAL
180,327,359.64621860794927,1012747,3348,ESTONIA,1989-02-10,3639,INTERNATIONAL
355,310,212.9245150056566,6419279,5290,SWEDEN,2002-12-15,3640,SWISH
154,488,2216.0827548198035,3106105,6303,RUSSIA,2006-12-21,3641,ATM
382,449,481.9929835278448,8144660,9020,FINLAND,1976-10-24,3642,INTERNATIONAL
394,205,739.808853360803,5569673,7396,FINLAND,1978-04-19,3643,INTERNATIONAL
242,348,466.4095963473542,4895506,6665,LATVIA,2018-05-07,3644,SWISH
344,100,1226.8265557738778,4078831,5391,ESTONIA,1975-10-01,3645,SWISH
71,474,2041.7979077001808,522877,9074,UK,1998-06-07,3646,DOMESTIC
137,66,290.21438147132153,1188047,6961,FINLAND,1975-04-16,3647,ATM
403,364,745.5181506000541,8197357,1127,NORWAY,2016-09-27,3648,DOMESTIC
467,301,669.0062008980797,7325219,5876,SWEDEN,1976-09-01,3649,INTERNATIONAL
408,458,1269.7877851914197,8759,7620,LATVIA,1994-05-16,3650,INTERNATIONAL
455,471,1240.4875148871158,3813445,6768,NORWAY,2001-03-09,3651,DOMESTIC
8,386,888.1594697626421,7832193,7529,UK,2001-08-22,3652,ATM
189,385,277.2990175617163,6373888,6795,FINLAND,1978-10-14,3653,SWISH
48,111,375.8589825704242,38512,2934,RUSSIA,1982-12-06,3654,INTERNATIONAL
82,346,2483.7373875207013,364147,6942,SWEDEN,1971-12-06,3655,INTERNATIONAL
422,323,800.5711805226498,1426060,8071,NORWAY,1994-12-02,3656,SWISH
239,253,1713.0723806090534,1359885,3003,FINLAND,1998-05-22,3657,ATM
44,353,362.4425179765603,6272644,3872,ESTONIA,1984-08-15,3658,INTERNATIONAL
252,490,856.709642069911,146682,7938,FINLAND,1978-08-17,3659,SWISH
230,287,806.2102795219829,5481190,7752,NORWAY,2018-02-28,3660,DOMESTIC
202,104,1253.769722458863,5906083,6622,SWEDEN,1992-01-16,3661,SWISH
260,478,793.308819395337,2195947,8953,UK,1973-11-27,3662,SWISH
180,308,1020.7854996930192,2365286,9001,LATVIA,1982-12-06,3663,INTERNATIONAL
453,269,1232.476619222646,1020750,8434,UK,1995-10-06,3664,SWISH
213,309,490.9628424988761,5546688,7964,LATVIA,2010-12-15,3665,SWISH
90,359,1509.8073949635798,1381557,5651,UK,2001-03-02,3666,ATM
123,420,833.744941521672,9127540,5198,FINLAND,2017-12-21,3667,SWISH
360,478,30.912689066847616,8025550,1596,SWEDEN,1997-05-23,3668,DOMESTIC
246,415,296.4422191874969,9253357,4602,RUSSIA,1970-12-21,3669,SWISH
95,340,378.6736797105787,491887,7255,LATVIA,1995-10-27,3670,SWISH
433,346,1587.5511627524625,2090522,5843,LATVIA,1975-01-30,3671,ATM
440,485,146.98666776017996,3029343,9747,SWEDEN,2010-04-04,3672,DOMESTIC
322,41,1016.2191918205469,8402977,6171,LATVIA,1990-07-22,3673,SWISH
76,432,1450.7041130161558,2937691,7830,UK,2017-04-16,3674,SWISH
47,246,1421.0955711826293,7835751,8608,ROMANIA,1974-07-23,3675,INTERNATIONAL
136,416,1506.466489876888,329704,3671,FINLAND,1981-11-07,3676,ATM
483,161,1167.3524658002086,2515695,4114,SWEDEN,1991-11-08,3677,SWISH
491,229,172.4349015671873,7586976,6677,NORWAY,1998-03-18,3678,ATM
136,63,125.18123486835906,5888757,1133,SWEDEN,1997-07-04,3679,INTERNATIONAL
121,283,823.3379306852219,8658075,1830,FINLAND,1979-05-11,3680,DOMESTIC
288,249,2065.5629428413704,2377112,2490,SWEDEN,2014-01-03,3681,INTERNATIONAL
13,67,1610.5341590434612,1474747,7849,FINLAND,1993-08-20,3682,SWISH
127,92,2363.634115015307,4859059,2638,ESTONIA,2004-08-17,3683,ATM
113,207,724.4636098901872,284603,2408,ROMANIA,2000-01-09,3684,ATM
334,53,696.2673141808897,444843,8720,NORWAY,1970-05-25,3685,INTERNATIONAL
129,483,935.4769039129554,7834232,6045,LATVIA,1991-10-20,3686,ATM
435,356,385.2421319851755,6588416,6689,SWEDEN,1992-02-01,3687,ATM
294,319,480.36539566248314,7054992,7085,ESTONIA,1991-04-21,3688,SWISH
301,33,261.887972941514,2156470,8574,LATVIA,1997-03-20,3689,ATM
40,401,0.7164846581152345,1942433,6398,LATVIA,1990-03-15,3690,DOMESTIC
229,127,733.5915144744391,3079481,1464,UK,1991-10-14,3691,SWISH
383,407,1248.863628211357,5477554,5964,ESTONIA,2009-11-10,3692,DOMESTIC
228,154,83.29141370556928,2370614,5850,UK,2008-05-29,3693,INTERNATIONAL
30,50,463.9873693964299,602658,5037,SWEDEN,2005-01-24,3694,INTERNATIONAL
497,297,798.7949413442675,214507,8181,ESTONIA,2000-06-14,3695,ATM
368,476,1820.749905929383,5840355,6869,LATVIA,1972-07-15,3696,ATM
89,216,377.45650283838165,6938164,2525,FINLAND,1997-05-05,3697,DOMESTIC
456,338,961.3355511603063,3651099,5913,SWEDEN,2018-05-20,3698,INTERNATIONAL
59,312,1408.4261366528708,8594357,6546,SWEDEN,2010-10-01,3699,SWISH
494,268,475.7290060612475,869989,4962,LATVIA,1986-03-05,3700,SWISH
273,311,717.189689008846,7638674,6212,FINLAND,2009-10-05,3701,DOMESTIC
360,28,215.89542453984834,1639368,2169,ESTONIA,1975-06-07,3702,SWISH
157,215,1551.7372306683192,264081,6464,ROMANIA,2001-07-26,3703,SWISH
171,413,1553.5303938734594,5548210,7935,UK,2014-10-07,3704,DOMESTIC
446,389,216.2948822360151,6808186,1252,NORWAY,2015-08-26,3705,DOMESTIC
350,22,79.58159580652637,8575166,2210,NORWAY,1993-11-29,3706,DOMESTIC
288,240,1431.8553404051831,3401762,5367,ROMANIA,1981-07-02,3707,ATM
489,341,871.5631744851368,1213582,4267,FINLAND,2009-04-07,3708,ATM
495,216,360.8219295576022,1489825,4873,SWEDEN,1983-04-01,3709,ATM
422,21,1842.3666990236761,2160830,6510,FINLAND,1981-05-15,3710,INTERNATIONAL
112,414,177.7837661395243,9366117,6012,SWEDEN,1975-03-11,3711,DOMESTIC
322,275,1201.8195152773235,9828953,2269,ESTONIA,2001-08-20,3712,DOMESTIC
337,439,339.4996610032802,7129306,3593,NORWAY,2003-03-23,3713,DOMESTIC
350,251,168.78020279771417,3438121,6820,RUSSIA,2000-05-02,3714,SWISH
463,10,1774.0325095725232,5946648,9455,SWEDEN,1974-11-18,3715,INTERNATIONAL
426,375,51.42877784123379,4598582,4757,RUSSIA,1991-01-27,3716,INTERNATIONAL
111,457,455.30026590914275,361602,6567,RUSSIA,1993-03-01,3717,SWISH
50,365,98.16301786059728,376286,7561,ESTONIA,1990-11-19,3718,SWISH
314,127,2344.2093237805766,7532144,1903,ESTONIA,1977-09-29,3719,ATM
4,22,198.64804835552746,2894007,7757,NORWAY,1995-02-09,3720,ATM
379,273,26.833705780670652,8401885,6659,ESTONIA,1976-01-25,3721,INTERNATIONAL
117,454,675.9665946910228,9641316,3721,ESTONIA,1985-06-07,3722,SWISH
96,57,154.61484325453307,6266461,6132,ROMANIA,1995-04-16,3723,INTERNATIONAL
200,363,1503.0591179317316,7887927,3219,LATVIA,2004-07-06,3724,DOMESTIC
369,66,714.320066346208,681143,7302,UK,2012-06-23,3725,DOMESTIC
293,206,1767.0765358072485,5131448,2656,ROMANIA,2011-11-29,3726,ATM
399,114,1275.3790245442008,5733409,5848,UK,1994-01-12,3727,DOMESTIC
195,17,761.1345292748836,5563327,1294,FINLAND,2011-01-18,3728,INTERNATIONAL
475,308,1021.1379512312242,3309174,9362,RUSSIA,1976-03-20,3729,INTERNATIONAL
277,91,1145.2423647324692,4231352,1757,ROMANIA,2012-06-06,3730,INTERNATIONAL
364,23,340.54891016887984,744874,2889,UK,2007-08-05,3731,SWISH
322,107,1968.9937083904094,7643425,5462,ESTONIA,2016-12-18,3732,ATM
353,188,1040.5872881609064,3827534,3550,UK,2008-10-21,3733,ATM
291,450,306.2808789290798,465982,6517,NORWAY,1975-08-11,3734,ATM
310,220,1288.8809802391397,9448358,5412,FINLAND,1979-03-07,3735,DOMESTIC
63,61,20.828876822138177,32596,2863,RUSSIA,1986-12-16,3736,INTERNATIONAL
240,68,784.4997207304327,5701395,7313,LATVIA,1983-05-10,3737,ATM
359,16,1730.819940614087,8106094,2171,NORWAY,1980-04-30,3738,DOMESTIC
458,428,52.45003191571301,4674744,9015,NORWAY,1999-05-09,3739,SWISH
368,401,803.1577743029729,2196521,2041,UK,1999-11-15,3740,SWISH
323,119,363.5259381249035,2735553,2585,UK,1972-04-08,3741,INTERNATIONAL
437,402,789.5315820031817,1046909,2450,UK,1992-07-11,3742,SWISH
25,264,37.64363662528736,2078254,6820,RUSSIA,1980-08-27,3743,DOMESTIC
55,487,792.4605400561386,9709613,2732,NORWAY,1997-11-01,3744,SWISH
325,114,893.5341631627583,8198543,4107,NORWAY,2007-12-10,3745,ATM
66,95,562.1517770602422,9850236,3721,NORWAY,1998-05-16,3746,DOMESTIC
224,398,325.4187447690021,6154617,8176,ROMANIA,2015-06-18,3747,ATM
365,396,975.7061757494788,9634262,7984,ESTONIA,1977-10-05,3748,SWISH
212,25,1436.6045533695376,9057867,1146,SWEDEN,2009-07-30,3749,INTERNATIONAL
390,82,1029.3825837250367,6303571,6980,SWEDEN,1971-07-01,3750,DOMESTIC
27,147,1058.2040957546023,3341895,2457,RUSSIA,1987-08-02,3751,SWISH
162,104,1261.9994475025424,727079,3837,ESTONIA,1978-01-04,3752,INTERNATIONAL
463,382,295.6495446294616,3053228,3414,UK,2017-08-27,3753,DOMESTIC
419,125,1292.9251440784722,9796118,8861,NORWAY,1993-09-26,3754,DOMESTIC
73,281,1075.648331484465,5556723,6178,ESTONIA,1977-09-06,3755,INTERNATIONAL
147,8,1294.330196394554,645867,1847,RUSSIA,1973-05-09,3756,ATM
280,483,1361.9844275533255,4257161,2969,ROMANIA,1995-09-12,3757,SWISH
99,374,129.18567892335983,4757796,6361,LATVIA,1978-07-23,3758,INTERNATIONAL
404,466,294.80492834418027,1619577,3357,ROMANIA,1986-05-07,3759,ATM
459,181,729.4860943752223,2891365,4417,NORWAY,1992-06-10,3760,SWISH
80,137,255.0585521829421,9657068,3741,SWEDEN,1989-05-28,3761,INTERNATIONAL
301,302,1513.9888318315902,3979813,5179,SWEDEN,1970-10-12,3762,INTERNATIONAL
211,204,1238.156320251767,1801205,2472,NORWAY,1973-04-27,3763,DOMESTIC
428,212,1234.1221582671446,8929848,8789,SWEDEN,2010-07-23,3764,SWISH
483,467,191.7481089871305,9597391,9779,FINLAND,1972-12-26,3765,SWISH
135,128,146.495458627693,5957271,6951,UK,2002-05-10,3766,SWISH
114,1,1030.3249676232365,7405114,2883,ROMANIA,2006-01-09,3767,SWISH
274,154,173.78198910261696,7473431,5914,RUSSIA,2012-06-26,3768,SWISH
286,306,175.1853752850475,2281675,2062,SWEDEN,2015-11-10,3769,DOMESTIC
147,93,1409.4196708299428,224733,6215,NORWAY,2006-11-28,3770,DOMESTIC
221,109,188.59473010188867,4394535,3932,NORWAY,2003-02-18,3771,INTERNATIONAL
260,38,1061.3411021284069,6600764,6560,UK,1995-12-17,3772,DOMESTIC
372,167,499.60811427565653,8210998,7104,FINLAND,2012-07-11,3773,SWISH
380,205,1091.664483123212,1463546,6970,ESTONIA,2006-04-29,3774,DOMESTIC
65,343,1127.3732523147373,3120373,6176,ROMANIA,2006-01-31,3775,DOMESTIC
243,249,337.4164570517658,6098926,9101,ROMANIA,2000-03-01,3776,SWISH
109,216,137.8046969001231,2721690,6872,LATVIA,1976-10-23,3777,DOMESTIC
167,464,294.8400430274944,3985818,1369,UK,1985-09-04,3778,DOMESTIC
178,250,1176.8574145549564,7291914,7977,NORWAY,1979-08-24,3779,SWISH
173,84,1121.5793086226172,3050810,3667,ESTONIA,2011-09-13,3780,SWISH
117,353,1167.3237908874712,7883139,7606,NORWAY,2007-08-08,3781,ATM
135,63,62.45011373685872,7416497,1808,LATVIA,1985-01-19,3782,SWISH
67,183,78.15111328644198,9940442,6397,ESTONIA,1996-03-30,3783,INTERNATIONAL
199,395,664.4475551249286,4621260,3131,ESTONIA,1983-04-11,3784,INTERNATIONAL
153,236,614.5603874889707,8807201,1062,FINLAND,2008-08-04,3785,INTERNATIONAL
156,145,1391.1557666290335,2116315,2702,FINLAND,2017-02-09,3786,DOMESTIC
328,231,230.68178501646656,626432,2311,FINLAND,1977-08-12,3787,INTERNATIONAL
26,428,269.4379317984731,4194748,5727,RUSSIA,2015-12-15,3788,DOMESTIC
238,237,810.6056883812774,4149938,4806,FINLAND,1995-05-02,3789,ATM
420,6,73.53759987061093,7495765,8768,UK,2016-12-20,3790,ATM
445,83,370.9103648759514,6656746,8668,NORWAY,2017-11-23,3791,DOMESTIC
200,405,2300.8021155366937,4544783,6065,NORWAY,1992-05-09,3792,SWISH
15,103,1284.328806398488,9733220,4588,ROMANIA,1985-06-02,3793,INTERNATIONAL
302,92,1122.4994571946165,9050329,9036,SWEDEN,1975-05-17,3794,DOMESTIC
121,130,329.20437185640407,7095841,1679,FINLAND,2001-11-20,3795,ATM
2,356,984.9077285069171,319482,6045,FINLAND,2010-12-06,3796,ATM
400,34,33.131897277913716,6230986,7583,FINLAND,1995-04-22,3797,DOMESTIC
271,162,710.818530071914,2529806,2183,SWEDEN,2010-11-14,3798,INTERNATIONAL
299,39,613.1406785994955,4386276,2813,NORWAY,1971-11-13,3799,INTERNATIONAL
75,122,1197.788570088559,2896584,9706,UK,1995-10-05,3800,ATM
196,457,373.3007655262018,3755139,2835,FINLAND,2017-10-12,3801,SWISH
205,159,1765.3106028807197,8937224,3709,NORWAY,1973-02-24,3802,INTERNATIONAL
98,19,2654.7839049825875,7930925,4867,FINLAND,1973-02-25,3803,DOMESTIC
397,415,1011.4837144200925,873388,4820,FINLAND,1974-06-19,3804,DOMESTIC
293,235,876.8839761740888,8275885,9646,ROMANIA,1996-07-19,3805,ATM
239,265,671.2103825462658,6808352,6522,NORWAY,2006-08-23,3806,INTERNATIONAL
131,95,1085.3579874202362,5859464,9240,FINLAND,1997-10-02,3807,INTERNATIONAL
100,481,1571.713765424019,4833450,9965,NORWAY,1978-04-21,3808,ATM
368,173,1173.4001883657343,7652648,3072,ROMANIA,1982-03-28,3809,DOMESTIC
366,177,795.553940610079,7531101,1079,NORWAY,2003-10-28,3810,ATM
105,482,278.8129549414039,5922771,9126,SWEDEN,1993-05-30,3811,SWISH
158,453,856.5580382529674,2687962,4464,SWEDEN,2012-04-03,3812,DOMESTIC
207,246,1539.471150227359,3603433,3780,ESTONIA,2017-01-19,3813,ATM
298,456,1515.7042589790894,3009368,6494,LATVIA,2017-09-30,3814,SWISH
267,446,455.53139738175383,9920927,8233,UK,1976-09-05,3815,ATM
391,195,1334.2120158690504,2911323,5955,SWEDEN,1996-03-20,3816,SWISH
120,338,572.1031905587973,8866543,5151,UK,2012-02-08,3817,DOMESTIC
5,143,1375.5664470710735,1149355,5519,ROMANIA,1972-01-19,3818,SWISH
364,422,409.9387403282398,2208317,6742,NORWAY,1972-04-13,3819,SWISH
499,17,379.4440875259372,9426264,8611,NORWAY,1983-04-25,3820,SWISH
150,271,366.7422817867491,8576906,7419,LATVIA,1977-07-25,3821,DOMESTIC
108,488,339.4759319094384,1221725,9911,ESTONIA,1982-02-07,3822,ATM
349,491,1622.0485925077942,2441687,5113,ESTONIA,1993-11-11,3823,DOMESTIC
244,197,1850.2374542066464,8827622,8296,FINLAND,2001-08-18,3824,ATM
57,149,197.30509415777084,5914836,3862,FINLAND,2017-08-29,3825,ATM
70,117,288.1622635454186,7636806,8761,ESTONIA,1983-05-23,3826,DOMESTIC
9,54,718.2286372722243,9823409,1090,FINLAND,2002-09-05,3827,INTERNATIONAL
207,182,630.102915293756,1100437,7701,RUSSIA,2001-02-26,3828,INTERNATIONAL
320,351,1551.0586033258792,2628855,5030,RUSSIA,1978-10-29,3829,SWISH
260,0,722.5192022384093,7109619,7066,FINLAND,2003-01-06,3830,ATM
480,493,362.9774247461843,6929321,6678,UK,1977-10-04,3831,INTERNATIONAL
193,1,179.1532284843257,6793125,8663,NORWAY,2017-09-24,3832,SWISH
300,406,1076.0129290502232,8474881,3522,UK,1982-01-11,3833,SWISH
138,264,441.7269458063013,7928984,6651,SWEDEN,2005-08-12,3834,INTERNATIONAL
456,260,61.9470965215208,6685211,5177,SWEDEN,2008-06-23,3835,INTERNATIONAL
263,442,821.7218390282268,932601,7211,SWEDEN,1971-04-21,3836,ATM
13,251,302.2712805964619,8179094,1434,UK,1977-06-19,3837,INTERNATIONAL
45,294,498.98033091640565,671740,8497,LATVIA,1983-05-02,3838,INTERNATIONAL
108,47,450.5493614236775,3857116,9943,SWEDEN,2008-12-31,3839,ATM
426,166,123.95169409690934,6118474,7745,NORWAY,1993-07-02,3840,INTERNATIONAL
329,157,338.8140448566886,8777353,3431,UK,1998-07-03,3841,SWISH
13,423,1618.1155032972933,531248,6356,SWEDEN,2005-10-08,3842,ATM
487,438,189.15073996956298,7601124,7039,ESTONIA,2018-05-20,3843,ATM
205,29,988.0541838647996,7918120,4022,SWEDEN,1984-09-19,3844,INTERNATIONAL
430,402,454.57001752772146,967887,3308,FINLAND,1998-12-24,3845,ATM
150,459,207.45402486729944,6780750,3198,UK,1974-02-03,3846,DOMESTIC
255,308,158.39739513984054,8062307,2568,LATVIA,2018-01-01,3847,SWISH
344,322,1481.214336832919,5447335,6889,LATVIA,1993-08-28,3848,DOMESTIC
454,50,1517.4883188747438,6162684,8230,RUSSIA,2004-11-19,3849,ATM
368,218,549.9494271206356,1199914,4515,NORWAY,2012-09-22,3850,INTERNATIONAL
198,464,186.30364235732404,6588290,8403,NORWAY,2000-09-03,3851,ATM
179,291,354.46613413626267,1978040,3831,SWEDEN,2014-09-23,3852,INTERNATIONAL
97,489,939.8193032338447,1534464,8659,ESTONIA,1978-11-14,3853,SWISH
81,361,1073.152797060251,7194431,6271,FINLAND,2017-11-09,3854,INTERNATIONAL
385,316,1411.936585913067,3261551,6120,RUSSIA,2015-10-23,3855,SWISH
374,49,152.26694355498296,626452,9318,ROMANIA,2015-12-29,3856,INTERNATIONAL
144,153,876.6464814502925,3171362,8889,ESTONIA,1996-06-16,3857,DOMESTIC
433,161,1711.5742363556035,126102,8054,ROMANIA,2002-12-31,3858,DOMESTIC
164,173,341.1286469538947,4004069,2875,ROMANIA,2012-11-29,3859,DOMESTIC
144,449,871.4480329755974,2001937,7518,NORWAY,1982-01-10,3860,SWISH
203,313,385.6884095561596,8021726,7829,SWEDEN,1991-12-13,3861,SWISH
200,99,106.58379409416621,5515118,8175,UK,1975-03-17,3862,ATM
343,273,1497.2000874816974,5838830,8537,FINLAND,1973-04-16,3863,SWISH
428,431,89.66706811268668,8248449,4408,SWEDEN,1982-02-04,3864,INTERNATIONAL
107,351,323.4976060138187,7160151,5293,RUSSIA,1994-04-15,3865,ATM
66,330,996.4646805499581,9118308,3975,NORWAY,1991-07-30,3866,ATM
86,184,31.446660181783034,706453,9231,LATVIA,1991-12-14,3867,SWISH
295,202,716.680329259624,625027,9687,RUSSIA,1989-11-06,3868,ATM
361,83,2.257208942149585,7960113,2806,RUSSIA,2004-03-01,3869,INTERNATIONAL
181,363,1201.8624080931197,295614,3045,ESTONIA,2017-10-22,3870,DOMESTIC
241,285,373.137882110864,1811089,5065,SWEDEN,1980-08-19,3871,ATM
70,330,783.0119052392754,4884600,3932,NORWAY,1974-11-18,3872,INTERNATIONAL
266,423,1094.4137292764258,3378242,3904,SWEDEN,1982-07-05,3873,ATM
6,498,555.410226454938,50495,1448,ROMANIA,1970-07-04,3874,ATM
168,158,49.249511574587586,2436576,8362,LATVIA,1983-08-18,3875,DOMESTIC
488,111,211.28647215533354,8974159,2918,NORWAY,1989-01-20,3876,INTERNATIONAL
8,145,299.5019287718858,8290764,8873,RUSSIA,2006-10-22,3877,ATM
156,85,445.33913737853703,9790762,3115,ESTONIA,1987-11-17,3878,DOMESTIC
319,461,133.9729482076165,4092882,4869,RUSSIA,1975-11-13,3879,ATM
199,222,94.38120744563123,300000,6163,FINLAND,2009-07-13,3880,ATM
139,110,632.9218317995819,664848,8802,ROMANIA,2003-08-05,3881,INTERNATIONAL
267,97,1619.406290084016,2332138,6880,ESTONIA,1974-06-01,3882,DOMESTIC
56,115,851.6049949801832,1077199,3501,LATVIA,1997-01-20,3883,INTERNATIONAL
452,1,111.67017849181654,5229385,2926,SWEDEN,1975-04-16,3884,INTERNATIONAL
162,89,943.9026520352039,5236109,8119,FINLAND,1999-08-11,3885,SWISH
291,220,440.96451665943954,9557424,5863,RUSSIA,2000-10-23,3886,ATM
309,316,757.8567387089556,4841949,8227,RUSSIA,1977-03-16,3887,DOMESTIC
178,177,1334.9491327620863,7738521,2185,LATVIA,1972-12-20,3888,ATM
259,452,394.57902311905457,1422792,5363,UK,1972-02-03,3889,SWISH
223,346,451.15373525971137,3481276,5904,UK,1997-06-29,3890,ATM
29,492,282.6275763261011,5594546,4607,UK,2006-10-25,3891,SWISH
213,388,710.9735255428869,4535317,6934,ESTONIA,1979-05-04,3892,ATM
257,453,1339.541030391213,8809743,1751,SWEDEN,1991-10-17,3893,ATM
447,398,961.1779020196456,9739119,7948,RUSSIA,1992-11-28,3894,INTERNATIONAL
329,180,38.0564565804044,9380361,5802,LATVIA,1988-03-14,3895,ATM
322,159,298.34393801611486,1784773,4393,SWEDEN,1978-06-21,3896,INTERNATIONAL
352,18,1410.244877406871,8730628,6974,SWEDEN,1974-12-03,3897,SWISH
306,54,198.48635044614647,3250334,3883,UK,1989-01-23,3898,SWISH
446,178,905.174301523767,6971844,6612,NORWAY,1989-05-09,3899,INTERNATIONAL
363,35,637.0441556723318,232998,8260,LATVIA,1976-11-02,3900,SWISH
67,411,1831.9613757395791,8799958,4751,FINLAND,2008-01-05,3901,SWISH
486,209,243.69993586408776,9590337,5887,LATVIA,2003-09-21,3902,SWISH
463,323,33.79731816064552,5588093,5507,LATVIA,1972-11-21,3903,INTERNATIONAL
333,247,571.4534136631548,7519918,2454,LATVIA,1976-12-10,3904,ATM
463,239,200.7144529356193,7204723,3141,FINLAND,1997-11-27,3905,INTERNATIONAL
460,424,546.3196656749707,3140211,8166,RUSSIA,2007-06-08,3906,INTERNATIONAL
415,437,999.9792472685317,9724977,1900,NORWAY,1986-11-08,3907,ATM
411,122,232.28028040450005,2670942,5127,NORWAY,1990-10-31,3908,SWISH
359,376,200.6261692691924,4659072,2787,FINLAND,1970-01-14,3909,SWISH
3,69,930.7970361106361,8932610,8212,ESTONIA,1987-08-02,3910,INTERNATIONAL
45,294,158.71649392487006,2840805,7755,NORWAY,2000-06-12,3911,INTERNATIONAL
84,390,2710.287245558088,6204497,7073,UK,2017-01-30,3912,ATM
140,48,574.7313255960855,5037490,1772,LATVIA,1988-03-22,3913,SWISH
401,35,192.96682047941974,2396274,8285,LATVIA,1987-06-30,3914,DOMESTIC
251,486,1114.0328238037341,1858705,7648,ESTONIA,1999-01-12,3915,ATM
139,458,1125.3021244080435,5732929,9721,ROMANIA,1977-09-25,3916,INTERNATIONAL
200,65,1165.6455239892405,1627929,8121,RUSSIA,2014-04-15,3917,ATM
492,427,63.857885494656195,4190307,4959,SWEDEN,1999-03-14,3918,INTERNATIONAL
123,481,62.9231504649832,5993811,3517,SWEDEN,2013-10-02,3919,INTERNATIONAL
319,386,2586.533360929861,6360138,9193,FINLAND,2015-10-29,3920,SWISH
273,51,855.6637257776101,4935355,8201,UK,1982-01-22,3921,ATM
218,360,471.39647793434506,7875286,1608,ROMANIA,1979-04-01,3922,SWISH
10,471,1697.4060527617542,2858972,4551,SWEDEN,1971-07-20,3923,SWISH
32,290,235.43415497416305,3126557,1304,LATVIA,2005-10-03,3924,DOMESTIC
403,345,151.16559321837684,8151901,5452,FINLAND,1992-05-18,3925,ATM
178,258,1245.6639425243427,8538519,3425,SWEDEN,1977-02-11,3926,DOMESTIC
449,9,689.2259846709809,4387448,6076,ESTONIA,1979-07-30,3927,DOMESTIC
425,196,429.5972908904156,6440524,9094,RUSSIA,2004-10-22,3928,DOMESTIC
494,220,148.15076351863087,1583669,8939,RUSSIA,1980-07-12,3929,DOMESTIC
296,350,28.190847380341204,1526065,9484,FINLAND,2013-05-04,3930,DOMESTIC
499,41,19.351314302638915,6874077,7657,ESTONIA,2010-08-14,3931,INTERNATIONAL
242,132,1379.2753122009626,6653920,2503,SWEDEN,2007-06-26,3932,INTERNATIONAL
32,489,308.9949594793323,8394585,6083,LATVIA,2001-06-24,3933,SWISH
37,439,633.7137162914415,813632,9464,SWEDEN,2011-04-01,3934,SWISH
377,302,222.47462399088445,830551,1182,RUSSIA,2017-08-03,3935,ATM
372,445,136.92769898261648,2693961,3355,UK,2007-08-03,3936,SWISH
328,254,1258.6671343127828,794829,9601,FINLAND,2004-01-05,3937,DOMESTIC
56,358,1521.8568775420554,7465035,1442,FINLAND,1986-04-26,3938,ATM
134,478,1017.9629703840154,5500370,4221,FINLAND,1974-06-18,3939,SWISH
197,192,958.0978157575363,3010102,7063,LATVIA,1975-11-13,3940,ATM
141,492,641.0851880914363,1381647,9294,SWEDEN,2012-03-19,3941,INTERNATIONAL
300,310,83.03685628573135,8921497,6357,NORWAY,1984-03-30,3942,INTERNATIONAL
331,273,2035.2216870197624,7522311,7883,SWEDEN,1994-10-09,3943,INTERNATIONAL
258,302,1330.4427250177573,2290922,1380,FINLAND,2013-01-15,3944,DOMESTIC
1,315,779.0520172702286,6233159,6570,RUSSIA,2012-07-21,3945,SWISH
168,325,78.49078935479612,9150240,9973,ESTONIA,2001-02-25,3946,ATM
274,328,2721.494187187871,1170652,2260,ESTONIA,1978-01-07,3947,SWISH
322,460,253.96681852141646,8064616,3936,ESTONIA,1987-01-17,3948,SWISH
202,54,518.7988398525285,5107957,9393,RUSSIA,1971-09-01,3949,INTERNATIONAL
482,42,230.2804582651965,9110440,5771,NORWAY,2014-12-01,3950,ATM
74,205,1433.9156193670005,3718569,3055,UK,1995-05-13,3951,ATM
121,370,2034.0879619075256,9395379,6536,ROMANIA,2004-06-15,3952,DOMESTIC
284,76,1312.375211351726,8986970,1683,ESTONIA,2008-07-19,3953,SWISH
128,432,912.209560428147,5942080,1110,ROMANIA,1989-02-17,3954,ATM
269,305,2790.7574684834854,9236727,1882,UK,2012-06-22,3955,INTERNATIONAL
412,115,756.4085542680533,6575549,2003,RUSSIA,1974-01-30,3956,DOMESTIC
389,220,1989.7975717987465,3239115,7059,UK,2009-10-14,3957,DOMESTIC
211,200,1006.9614144529826,7825889,7964,FINLAND,2015-04-05,3958,INTERNATIONAL
